% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct
19536	1	1	1	0	28	2292	0	1	1
19538	1	1	1	0	28	2292	0	1	1
19540	1	1	1	0	28	2292	0	1	1
19542	1	1	1	0	28	2292	0	1	1
19545	1	1	1	0	28	2292	0	1	1
19547	1	1	1	0	28	2292	0	1	1
19549	1	1	1	0	28	2292	0	1	1
19552	1	1	1	0	28	2292	0	1	1
19554	1	1	1	0	28	2292	0	1	1
19556	1	1	1	0	28	2292	0	1	1
19559	1	1	1	0	28	2292	0	1	1
19561	1	1	1	0	28	2292	0	1	1
19565	1	1	1	0	28	2292	0	1	1
19566	1	1	1	0	28	2292	0	1	1
19568	1	1	1	0	28	2292	0	1	1
19571	1	1	1	0	28	2292	0	1	1
19573	1	1	1	0	28	2292	0	1	1
19575	1	1	1	0	28	2292	0	1	1
19577	1	1	1	0	28	2292	0	1	1
19579	1	1	1	0	28	2292	0	1	1
19582	1	1	1	0	28	2292	0	1	1
19584	1	1	1	0	28	2292	0	1	1
19586	1	1	1	0	28	2292	0	1	1
19588	1	1	1	0	28	2292	0	1	1
19591	1	1	1	0	28	2292	0	1	1
19592	1	1	1	0	28	2292	0	1	1
19594	1	1	1	0	28	2292	0	1	1
19596	1	1	1	0	28	2292	0	1	1
19598	1	1	1	0	28	2292	0	1	1
19600	1	1	1	0	28	2292	0	1	1
19602	1	1	1	0	28	2292	0	1	1
19605	1	1	1	0	28	2292	0	1	1
19607	1	1	1	0	28	2292	0	1	1
19609	1	1	1	0	28	2292	0	1	1
19612	1	1	1	0	28	2292	0	1	1
19614	1	1	1	0	28	2292	0	1	1
19616	1	1	1	0	28	2292	0	1	1
19619	1	1	1	0	28	2292	0	1	1
19621	1	1	1	0	28	2292	0	1	1
19625	1	1	1	0	28	2292	0	1	1
19627	1	1	1	0	28	2292	0	1	1
19628	1	1	1	0	28	2292	0	1	1
19631	1	1	1	0	28	2292	0	1	1
19633	1	1	1	0	28	2292	0	1	1
19635	1	1	1	0	28	2292	0	1	1
19637	1	1	1	0	28	2292	0	1	1
19639	1	1	1	0	28	2292	0	1	1
19641	1	1	1	0	28	2292	0	1	1
19644	1	1	1	0	28	2292	0	1	1
19646	1	1	1	0	28	2292	0	1	1
19648	1	1	1	0	28	2292	0	1	1
19651	1	1	1	0	28	2292	0	1	1
19653	1	1	1	0	28	2292	0	1	1
19654	1	1	1	0	28	2292	0	1	1
19656	1	1	1	0	28	2292	0	1	1
19658	1	1	1	0	28	2292	0	1	1
19660	1	1	1	0	28	2292	0	1	1
19662	1	1	1	0	28	2292	0	1	1
19666	1	1	1	0	28	2292	0	1	1
19667	1	1	1	0	28	2292	0	1	1
19669	1	1	1	0	28	2292	0	1	1
19672	1	1	1	0	28	2292	0	1	1
19674	1	1	1	0	28	2292	0	1	1
19676	1	1	1	0	28	2292	0	1	1
19678	1	1	1	0	28	2292	0	1	1
19681	1	1	1	0	28	2292	0	1	1
19683	1	1	1	0	28	2292	0	1	1
19685	1	1	1	0	28	2292	0	1	1
19687	1	1	1	0	28	2292	0	1	1
19689	1	1	1	0	28	2292	0	1	1
19692	1	1	1	0	28	2292	0	1	1
19695	1	1	1	0	28	2292	0	1	1
19697	1	1	1	0	28	2292	0	1	1
19699	1	1	1	0	28	2292	0	1	1
19701	1	1	1	0	28	2292	0	1	1
19704	1	1	1	0	28	2292	0	1	1
19706	1	1	1	0	28	2292	0	1	1
19708	1	1	1	0	28	2292	0	1	1
19711	1	1	1	0	28	2292	0	1	1
19713	1	1	1	0	28	2292	0	1	1
19715	1	1	1	0	28	2292	0	1	1
19716	1	1	1	0	28	2292	0	1	1
19718	1	1	1	0	28	2292	0	1	1
19720	1	1	1	0	28	2292	0	1	1
19722	1	1	1	0	28	2292	0	1	1
19726	1	1	1	0	28	2292	0	1	1
19728	1	1	1	0	28	2292	0	1	1
19729	1	1	1	0	28	2292	0	1	1
19732	1	1	1	0	28	2292	0	1	1
19734	1	1	1	0	28	2292	0	1	1
19736	1	1	1	0	28	2292	0	1	1
19738	1	1	1	0	28	2292	0	1	1
19740	1	1	1	0	28	2292	0	1	1
19743	1	1	1	0	28	2292	0	1	1
19745	1	1	1	0	28	2292	0	1	1
19747	1	1	1	0	28	2292	0	1	1
19749	1	1	1	0	28	2292	0	1	1
19752	1	1	1	0	28	2292	0	1	1
19754	1	1	1	0	28	2292	0	1	1
19757	1	1	1	0	28	2292	0	1	1
19759	1	1	1	0	28	2292	0	1	1
19761	1	1	1	0	28	2292	0	1	1
19764	1	1	1	0	28	2292	0	1	1
19766	1	1	1	0	28	2292	0	1	1
19768	1	1	1	0	28	2292	0	1	1
19771	1	1	1	0	28	2292	0	1	1
19773	1	1	1	0	28	2292	0	1	1
19775	1	1	1	0	28	2292	0	1	1
19777	1	1	1	0	28	2292	0	1	1
19778	1	1	1	0	28	2292	0	1	1
19780	1	1	1	0	28	2292	0	1	1
19782	1	1	1	0	28	2292	0	1	1
19784	1	1	1	0	28	2292	0	1	1
19786	1	1	1	0	28	2292	0	1	1
19788	1	1	1	0	28	2292	0	1	1
19791	1	1	1	0	28	2292	0	1	1
19794	1	1	1	0	28	2292	0	1	1
19796	1	1	1	0	28	2292	0	1	1
19798	1	1	1	0	28	2292	0	1	1
19800	1	1	1	0	28	2292	0	1	1
19802	1	1	1	0	28	2292	0	1	1
19805	1	1	1	0	28	2292	0	1	1
19807	1	1	1	0	28	2292	0	1	1
19809	1	1	1	0	28	2292	0	1	1
19812	1	1	1	0	28	2292	0	1	1
19814	1	1	1	0	28	2292	0	1	1
19816	1	1	1	0	28	2292	0	1	1
19819	1	1	1	0	28	2292	0	1	1
19821	1	1	1	0	28	2292	0	1	1
19825	1	1	1	0	28	2292	0	1	1
19826	1	1	1	0	28	2292	0	1	1
19828	1	1	1	0	28	2292	0	1	1
19831	1	1	1	0	28	2292	0	1	1
19833	1	1	1	0	28	2292	0	1	1
19835	1	1	1	0	28	2292	0	1	1
19837	1	1	1	0	28	2292	0	1	1
19839	1	1	1	0	28	2292	0	1	1
19841	1	1	1	0	28	2292	0	1	1
19844	1	1	1	0	28	2292	0	1	1
19846	1	1	1	0	28	2292	0	1	1
19848	1	1	1	0	28	2292	0	1	1
19851	1	1	1	0	28	2292	0	1	1
19853	1	1	1	0	28	2292	0	1	1
19856	1	1	1	0	28	2292	0	1	1
19858	1	1	1	0	28	2292	0	1	1
19860	1	1	1	0	28	2292	0	1	1
19862	1	1	1	0	28	2292	0	1	1
19865	1	1	1	0	28	2292	0	1	1
19867	1	1	1	0	28	2292	0	1	1
19869	1	1	1	0	28	2292	0	1	1
19872	1	1	1	0	28	2292	0	1	1
19874	1	1	1	0	28	2292	0	1	1
19876	1	1	1	0	28	2292	0	1	1
19878	1	1	1	0	28	2292	0	1	1
19881	1	1	1	0	28	2292	0	1	1
19883	1	1	1	0	28	2292	0	1	1
19885	1	1	1	0	28	2292	0	1	1
19887	1	1	1	0	28	2292	0	1	1
19888	1	1	1	0	28	2292	0	1	1
19891	1	1	1	0	28	2292	0	1	1
19893	1	1	1	0	28	2292	0	1	1
19895	1	1	1	0	28	2292	0	1	1
19897	1	1	1	0	28	2292	0	1	1
19899	1	1	1	0	28	2292	0	1	1
19901	1	1	1	0	28	2292	0	1	1
19903	1	1	1	0	28	2292	0	1	1
19904	1	1	1	0	28	2292	0	1	1
19906	1	1	1	0	28	2292	0	1	1
19908	1	1	1	0	28	2292	0	1	1
19911	1	1	1	0	28	2292	0	1	1
19913	1	1	1	0	28	2292	0	1	1
19915	1	1	1	0	28	2292	0	1	1
19918	1	1	1	0	28	2292	0	1	1
19920	1	1	1	0	28	2292	0	1	1
19922	1	1	1	0	28	2292	0	1	1
19926	1	1	1	0	28	2292	0	1	1
19927	1	1	1	0	28	2292	0	1	1
19929	1	1	1	0	28	2292	0	1	1
19932	1	1	1	0	28	2292	0	1	1
19934	1	1	1	0	28	2292	0	1	1
19936	1	1	1	0	28	2292	0	1	1
19938	1	1	1	0	28	2292	0	1	1
19940	1	1	1	0	28	2292	0	1	1
19943	1	1	1	0	28	2292	0	1	1
19945	1	1	1	0	28	2292	0	1	1
19947	1	1	1	0	28	2292	0	1	1
19949	1	1	1	0	28	2292	0	1	1
19952	1	1	1	0	28	2292	0	1	1
19955	1	1	1	0	28	2292	0	1	1
19957	1	1	1	0	28	2292	0	1	1
19959	1	1	1	0	28	2292	0	1	1
19961	1	1	1	0	28	2292	0	1	1
19963	1	1	1	0	28	2292	0	1	1
19965	1	1	1	0	28	2292	0	1	1
19966	1	1	1	0	28	2292	0	1	1
19968	1	1	1	0	28	2292	0	1	1
19971	1	1	1	0	28	2292	0	1	1
19973	1	1	1	0	28	2292	0	1	1
19975	1	1	1	0	28	2292	0	1	1
19977	1	1	1	0	28	2292	0	1	1
19980	1	1	1	0	28	2292	0	1	1
19982	1	1	1	0	28	2292	0	1	1
19984	1	1	1	0	28	2292	0	1	1
19986	1	1	1	0	28	2292	0	1	1
19988	1	1	1	0	28	2292	0	1	1
19991	1	1	1	0	28	2292	0	1	1
19994	1	1	1	0	28	2292	0	1	1
19996	1	1	1	0	28	2292	0	1	1
19998	1	1	1	0	28	2292	0	1	1
20000	1	1	1	0	28	2292	0	1	1
20002	1	1	1	0	28	2292	0	1	1
20005	1	1	1	0	28	2292	0	1	1
20007	1	1	1	0	28	2292	0	1	1
20009	1	1	1	0	28	2292	0	1	1
20012	1	1	1	0	28	2292	0	1	1
20014	1	1	1	0	28	2292	0	1	1
20017	1	1	1	0	28	2292	0	1	1
20019	1	1	1	0	28	2292	0	1	1
20021	1	1	1	0	28	2292	0	1	1
20025	1	1	1	0	28	2292	0	1	1
20027	1	1	1	0	28	2292	0	1	1
20028	1	1	1	0	28	2292	0	1	1
20031	1	1	1	0	28	2292	0	1	1
20033	1	1	1	0	28	2292	0	1	1
20035	1	1	1	0	28	2292	0	1	1
20037	1	1	1	0	28	2292	0	1	1
20039	1	1	1	0	28	2292	0	1	1
20042	1	1	1	0	28	2292	0	1	1
20044	1	1	1	0	28	2292	0	1	1
20046	1	1	1	0	28	2292	0	1	1
20048	1	1	1	0	28	2292	0	1	1
20051	1	1	1	0	28	2292	0	1	1
20053	1	1	1	0	28	2292	0	1	1
20056	1	1	1	0	28	2292	0	1	1
20058	1	1	1	0	28	2292	0	1	1
20060	1	1	1	0	28	2292	0	1	1
20062	1	1	1	0	28	2292	0	1	1
20065	1	1	1	0	28	2292	0	1	1
20067	1	1	1	0	28	2292	0	1	1
20069	1	1	1	0	28	2292	0	1	1
20072	1	1	1	0	28	2292	0	1	1
20074	1	1	1	0	28	2292	0	1	1
20076	1	1	1	0	28	2292	0	1	1
20079	1	1	1	0	28	2292	0	1	1
20081	1	1	1	0	28	2292	0	1	1
20083	1	1	1	0	28	2292	0	1	1
20085	1	1	1	0	28	2292	0	1	1
20087	1	1	1	0	28	2292	0	1	1
20089	1	1	1	0	28	2292	0	1	1
20091	1	1	1	0	28	2292	0	1	1
20093	1	1	1	0	28	2292	0	1	1
20095	1	1	1	0	28	2292	0	1	1
20097	1	1	1	0	28	2292	0	1	1
20099	1	1	1	0	28	2292	0	1	1
20101	1	1	1	0	28	2292	0	1	1
20104	1	1	1	0	28	2292	0	1	1
20106	1	1	1	0	28	2292	0	1	1
20108	1	1	1	0	28	2292	0	1	1
20111	1	1	1	0	28	2292	0	1	1
20113	1	1	1	0	28	2292	0	1	1
20115	1	1	1	0	28	2292	0	1	1
20118	1	1	1	0	28	2292	0	1	1
20120	1	1	1	0	28	2292	0	1	1
20122	1	1	1	0	28	2292	0	1	1
20126	1	1	1	0	28	2292	0	1	1
20127	1	1	1	0	28	2292	0	1	1
20129	1	1	1	0	28	2292	0	1	1
20132	1	1	1	0	28	2292	0	1	1
20134	1	1	1	0	28	2292	0	1	1
20136	1	1	1	0	28	2292	0	1	1
20138	1	1	1	0	28	2292	0	1	1
20140	1	1	1	0	28	2292	0	1	1
20143	1	1	1	0	28	2292	0	1	1
20145	1	1	1	0	28	2292	0	1	1
20147	1	1	1	0	28	2292	0	1	1
20149	1	1	1	0	28	2292	0	1	1
20152	1	1	1	0	28	2292	0	1	1
20155	1	1	1	0	28	2292	0	1	1
20157	1	1	1	0	28	2292	0	1	1
20159	1	1	1	0	28	2292	0	1	1
20161	1	1	1	0	28	2292	0	1	1
20164	1	1	1	0	28	2292	0	1	1
20166	1	1	1	0	28	2292	0	1	1
20168	1	1	1	0	28	2292	0	1	1
20171	1	1	1	0	28	2292	0	1	1
20173	1	1	1	0	28	2292	0	1	1
20175	1	1	1	0	28	2292	0	1	1
20177	1	1	1	0	28	2292	0	1	1
20180	1	1	1	0	28	2292	0	1	1
20182	1	1	1	0	28	2292	0	1	1
20186	1	1	1	0	28	2292	0	1	1
20188	1	1	1	0	28	2292	0	1	1
20189	1	1	1	0	28	2292	0	1	1
20192	1	1	1	0	28	2292	0	1	1
20194	1	1	1	0	28	2292	0	1	1
20196	1	1	1	0	28	2292	0	1	1
20198	1	1	1	0	28	2292	0	1	1
20200	1	1	1	0	28	2292	0	1	1
20202	1	1	1	0	28	2292	0	1	1
20205	1	1	1	0	28	2292	0	1	1
20207	1	1	1	0	28	2292	0	1	1
20209	1	1	1	0	28	2292	0	1	1
20212	1	1	1	0	28	2292	0	1	1
20214	1	1	1	0	28	2292	0	1	1
20217	1	1	1	0	28	2292	0	1	1
20219	1	1	1	0	28	2292	0	1	1
20221	1	1	1	0	28	2292	0	1	1
20225	1	1	1	0	28	2292	0	1	1
20226	1	1	1	0	28	2292	0	1	1
20228	1	1	1	0	28	2292	0	1	1
20231	1	1	1	0	28	2292	0	1	1
20233	1	1	1	0	28	2292	0	1	1
20235	1	1	1	0	28	2292	0	1	1
20237	1	1	1	0	28	2292	0	1	1
20239	1	1	1	0	28	2292	0	1	1
20242	1	1	1	0	28	2292	0	1	1
20244	1	1	1	0	28	2292	0	1	1
20246	1	1	1	0	28	2292	0	1	1
20248	1	1	1	0	28	2292	0	1	1
20251	1	1	1	0	28	2292	0	1	1
20254	1	1	1	0	28	2292	0	1	1
20256	1	1	1	0	28	2292	0	1	1
20258	1	1	1	0	28	2292	0	1	1
20260	1	1	1	0	28	2292	0	1	1
20262	1	1	1	0	28	2292	0	1	1
20265	1	1	1	0	28	2292	0	1	1
20267	1	1	1	0	28	2292	0	1	1
20269	1	1	1	0	28	2292	0	1	1
20272	1	1	1	0	28	2292	0	1	1
20274	1	1	1	0	28	2292	0	1	1
20276	1	1	1	0	28	2292	0	1	1
20279	1	1	1	0	28	2292	0	1	1
20281	1	1	1	0	28	2292	0	1	1
20283	1	1	1	0	28	2292	0	1	1
20285	1	1	1	0	28	2292	0	1	1
20287	1	1	1	0	28	2292	0	1	1
20289	1	1	1	0	28	2292	0	1	1
20291	1	1	1	0	28	2292	0	1	1
20293	1	1	1	0	28	2292	0	1	1
20295	1	1	1	0	28	2292	0	1	1
20297	1	1	1	0	28	2292	0	1	1
20299	1	1	1	0	28	2292	0	1	1
20301	1	1	1	0	28	2292	0	1	1
20304	1	1	1	0	28	2292	0	1	1
20306	1	1	1	0	28	2292	0	1	1
20308	1	1	1	0	28	2292	0	1	1
20311	1	1	1	0	28	2292	0	1	1
20313	1	1	1	0	28	2292	0	1	1
20316	1	1	1	0	28	2292	0	1	1
20318	1	1	1	0	28	2292	0	1	1
20320	1	1	1	0	28	2292	0	1	1
20322	1	1	1	0	28	2292	0	1	1
20326	1	1	1	0	28	2292	0	1	1
20327	1	1	1	0	28	2292	0	1	1
20329	1	1	1	0	28	2292	0	1	1
20332	1	1	1	0	28	2292	0	1	1
20334	1	1	1	0	28	2292	0	1	1
20336	1	1	1	0	28	2292	0	1	1
20338	1	1	1	0	28	2292	0	1	1
20341	1	1	1	0	28	2292	0	1	1
20343	1	1	1	0	28	2292	0	1	1
20345	1	1	1	0	28	2292	0	1	1
20347	1	1	1	0	28	2292	0	1	1
20349	1	1	1	0	28	2292	0	1	1
20352	1	1	1	0	28	2292	0	1	1
20355	1	1	1	0	28	2292	0	1	1
20357	1	1	1	0	28	2292	0	1	1
20359	1	1	1	0	28	2292	0	1	1
20361	1	1	1	0	28	2292	0	1	1
20364	1	1	1	0	28	2292	0	1	1
20366	1	1	1	0	28	2292	0	1	1
20368	1	1	1	0	28	2292	0	1	1
20371	1	1	1	0	28	2292	0	1	1
20373	1	1	1	0	28	2292	0	1	1
20375	1	1	1	0	28	2292	0	1	1
20378	1	1	1	0	28	2292	0	1	1
20380	1	1	1	0	28	2292	0	1	1
20382	1	1	1	0	28	2292	0	1	1
20385	1	1	1	0	28	2292	0	1	1
20388	1	1	1	0	28	2292	0	1	1
20389	1	1	1	0	28	2292	0	1	1
20392	1	1	1	0	28	2292	0	1	1
20394	1	1	1	0	28	2292	0	1	1
20396	1	1	1	0	28	2292	0	1	1
20398	1	1	1	0	28	2292	0	1	1
20400	1	1	1	0	28	2292	0	1	1
20403	1	1	1	0	28	2292	0	1	1
20405	1	1	1	0	28	2292	0	1	1
20407	1	1	1	0	28	2292	0	1	1
20409	1	1	1	0	28	2292	0	1	1
20412	1	1	1	0	28	2292	0	1	1
20414	1	1	1	0	28	2292	0	1	1
20417	1	1	1	0	28	2292	0	1	1
20419	1	1	1	0	28	2292	0	1	1
20421	1	1	1	0	28	2292	0	1	1
20425	1	1	1	0	28	2292	0	1	1
20426	1	1	1	0	28	2292	0	1	1
20428	1	1	1	0	28	2292	0	1	1
20431	1	1	1	0	28	2292	0	1	1
20433	1	1	1	0	28	2292	0	1	1
20435	1	1	1	0	28	2292	0	1	1
20437	1	1	1	0	28	2292	0	1	1
20439	1	1	1	0	28	2292	0	1	1
20440	1	1	1	0	28	2292	0	1	1
20442	1	1	1	0	28	2292	0	1	1
20444	1	1	1	0	28	2292	0	1	1
20446	1	1	1	0	28	2292	0	1	1
20448	1	1	1	0	28	2292	0	1	1
20451	1	1	1	0	28	2292	0	1	1
20454	1	1	1	0	28	2292	0	1	1
20456	1	1	1	0	28	2292	0	1	1
20458	1	1	1	0	28	2292	0	1	1
20460	1	1	1	0	28	2292	0	1	1
20462	1	1	1	0	28	2292	0	1	1
20465	1	1	1	0	28	2292	0	1	1
20467	1	1	1	0	28	2292	0	1	1
20469	1	1	1	0	28	2292	0	1	1
20472	1	1	1	0	28	2292	0	1	1
20474	1	1	1	0	28	2292	0	1	1
20476	1	1	1	0	28	2292	0	1	1
20479	1	1	1	0	28	2292	0	1	1
20481	1	1	1	0	28	2292	0	1	1
20485	1	1	1	0	28	2292	0	1	1
20487	1	1	1	0	28	2292	0	1	1
20488	1	1	1	0	28	2292	0	1	1
20491	1	1	1	0	28	2292	0	1	1
20493	1	1	1	0	28	2292	0	1	1
20495	1	1	1	0	28	2292	0	1	1
20497	1	1	1	0	28	2292	0	1	1
20499	1	1	1	0	28	2292	0	1	1
20501	1	1	1	0	28	2292	0	1	1
20502	1	1	1	0	28	2292	0	1	1
20504	1	1	1	0	28	2292	0	1	1
20506	1	1	1	0	28	2292	0	1	1
20508	1	1	1	0	28	2292	0	1	1
20511	1	1	1	0	28	2292	0	1	1
20513	1	1	1	0	28	2292	0	1	1
20516	1	1	1	0	28	2292	0	1	1
20518	1	1	1	0	28	2292	0	1	1
20520	1	1	1	0	28	2292	0	1	1
20522	1	1	1	0	28	2292	0	1	1
20525	1	1	1	0	28	2292	0	1	1
20527	1	1	1	0	28	2292	0	1	1
20529	1	1	1	0	28	2292	0	1	1
20532	1	1	1	0	28	2292	0	1	1
20534	1	1	1	0	28	2292	0	1	1
20536	1	1	1	0	28	2292	0	1	1
20538	1	1	1	0	28	2292	0	1	1
20541	1	1	1	0	28	2292	0	1	1
20543	1	1	1	0	28	2292	0	1	1
20545	1	1	1	0	28	2292	0	1	1
20547	1	1	1	0	28	2292	0	1	1
20549	1	1	1	0	28	2292	0	1	1
20551	1	1	1	0	28	2292	0	1	1
20553	1	1	1	0	28	2292	0	1	1
20555	1	1	1	0	28	2292	0	1	1
20557	1	1	1	0	28	2292	0	1	1
20559	1	1	1	0	28	2292	0	1	1
20561	1	1	1	0	28	2292	0	1	1
20563	1	1	1	0	28	2292	0	1	1
20564	1	1	1	0	28	2292	0	1	1
20566	1	1	1	0	28	2292	0	1	1
20568	1	1	1	0	28	2292	0	1	1
20571	1	1	1	0	28	2292	0	1	1
20573	1	1	1	0	28	2292	0	1	1
20575	1	1	1	0	28	2292	0	1	1
20578	1	1	1	0	28	2292	0	1	1
20580	1	1	1	0	28	2292	0	1	1
20582	1	1	1	0	28	2292	0	1	1
20584	1	1	1	0	28	2292	0	1	1
20586	1	1	1	0	28	2292	0	1	1
20588	1	1	1	0	28	2292	0	1	1
20589	1	1	1	0	28	2292	0	1	1
20591	1	1	1	0	28	2292	0	1	1
20594	1	1	1	0	28	2292	0	1	1
20596	1	1	1	0	28	2292	0	1	1
20598	1	1	1	0	28	2292	0	1	1
20600	1	1	1	0	28	2292	0	1	1
20603	1	1	1	0	28	2292	0	1	1
20605	1	1	1	0	28	2292	0	1	1
20607	1	1	1	0	28	2292	0	1	1
20609	1	1	1	0	28	2292	0	1	1
20612	1	1	1	0	28	2292	0	1	1
20615	1	1	1	0	28	2292	0	1	1
20617	1	1	1	0	28	2292	0	1	1
20619	1	1	1	0	28	2292	0	1	1
20621	1	1	1	0	28	2292	0	1	1
20625	1	1	1	0	28	2292	0	1	1
20626	1	1	1	0	28	2292	0	1	1
20628	1	1	1	0	28	2292	0	1	1
20631	1	1	1	0	28	2292	0	1	1
20633	1	1	1	0	28	2292	0	1	1
20635	1	1	1	0	28	2292	0	1	1
20637	1	1	1	0	28	2292	0	1	1
20640	1	1	1	0	28	2292	0	1	1
20642	1	1	1	0	28	2292	0	1	1
20644	1	1	1	0	28	2292	0	1	1
20646	1	1	1	0	28	2292	0	1	1
20648	1	1	1	0	28	2292	0	1	1
20651	1	1	1	0	28	2292	0	1	1
20653	1	1	1	0	28	2292	0	1	1
20656	1	1	1	0	28	2292	0	1	1
20658	1	1	1	0	28	2292	0	1	1
20660	1	1	1	0	28	2292	0	1	1
20662	1	1	1	0	28	2292	0	1	1
20665	1	1	1	0	28	2292	0	1	1
20667	1	1	1	0	28	2292	0	1	1
20669	1	1	1	0	28	2292	0	1	1
20672	1	1	1	0	28	2292	0	1	1
20674	1	1	1	0	28	2292	0	1	1
20677	1	1	1	0	28	2292	0	1	1
20679	1	1	1	0	28	2292	0	1	1
20681	1	1	1	0	28	2292	0	1	1
20685	1	1	1	0	28	2292	0	1	1
20687	1	1	1	0	28	2292	0	1	1
20688	1	1	1	0	28	2292	0	1	1
20691	1	1	1	0	28	2292	0	1	1
20693	1	1	1	0	28	2292	0	1	1
20695	1	1	1	0	28	2292	0	1	1
20697	1	1	1	0	28	2292	0	1	1
20699	1	1	1	0	28	2292	0	1	1
20702	1	1	1	0	28	2292	0	1	1
20704	1	1	1	0	28	2292	0	1	1
20706	1	1	1	0	28	2292	0	1	1
20708	1	1	1	0	28	2292	0	1	1
20711	1	1	1	0	28	2292	0	1	1
20713	1	1	1	0	28	2292	0	1	1
20715	1	1	1	0	28	2292	0	1	1
20718	1	1	1	0	28	2292	0	1	1
20720	1	1	1	0	28	2292	0	1	1
20722	1	1	1	0	28	2292	0	1	1
20725	1	1	1	0	28	2292	0	1	1
20727	1	1	1	0	28	2292	0	1	1
20729	1	1	1	0	28	2292	0	1	1
20732	1	1	1	0	28	2292	0	1	1
20734	1	1	1	0	28	2292	0	1	1
20736	1	1	1	0	28	2292	0	1	1
20738	1	1	1	0	28	2292	0	1	1
20741	1	1	1	0	28	2292	0	1	1
20743	1	1	1	0	28	2292	0	1	1
20745	1	1	1	0	28	2292	0	1	1
20747	1	1	1	0	28	2292	0	1	1
20749	1	1	1	0	28	2292	0	1	1
20751	1	1	1	0	28	2292	0	1	1
20753	1	1	1	0	28	2292	0	1	1
20755	1	1	1	0	28	2292	0	1	1
20757	1	1	1	0	28	2292	0	1	1
20759	1	1	1	0	28	2292	0	1	1
20761	1	1	1	0	28	2292	0	1	1
20764	1	1	1	0	28	2292	0	1	1
20766	1	1	1	0	28	2292	0	1	1
20768	1	1	1	0	28	2292	0	1	1
20771	1	1	1	0	28	2292	0	1	1
20773	1	1	1	0	28	2292	0	1	1
20775	1	1	1	0	28	2292	0	1	1
20777	1	1	1	0	28	2292	0	1	1
20780	1	1	1	0	28	2292	0	1	1
20782	1	1	1	0	28	2292	0	1	1
20786	1	1	1	0	28	2292	0	1	1
20787	1	1	1	0	28	2292	0	1	1
20789	1	1	1	0	28	2292	0	1	1
20792	1	1	1	0	28	2292	0	1	1
20794	1	1	1	0	28	2292	0	1	1
20796	1	1	1	0	28	2292	0	1	1
20798	1	1	1	0	28	2292	0	1	1
20800	1	1	1	0	28	2292	0	1	1
20803	1	1	1	0	28	2292	0	1	1
20805	1	1	1	0	28	2292	0	1	1
20807	1	1	1	0	28	2292	0	1	1
20809	1	1	1	0	28	2292	0	1	1
20812	1	1	1	0	28	2292	0	1	1
20813	1	1	1	0	28	2292	0	1	1
20815	1	1	1	0	28	2292	0	1	1
20817	1	1	1	0	28	2292	0	1	1
20819	1	1	1	0	28	2292	0	1	1
20821	1	1	1	0	28	2292	0	1	1
20824	1	1	1	0	28	2292	0	1	1
20826	1	1	1	0	28	2292	0	1	1
20828	1	1	1	0	28	2292	0	1	1
20831	1	1	1	0	28	2292	0	1	1
20833	1	1	1	0	28	2292	0	1	1
20835	1	1	1	0	28	2292	0	1	1
20837	1	1	1	0	28	2292	0	1	1
20840	1	1	1	0	28	2292	0	1	1
20842	1	1	1	0	28	2292	0	1	1
20846	1	1	1	0	28	2292	0	1	1
20848	1	1	1	0	28	2292	0	1	1
20849	1	1	1	0	28	2292	0	1	1
20852	1	1	1	0	28	2292	0	1	1
20854	1	1	1	0	28	2292	0	1	1
20856	1	1	1	0	28	2292	0	1	1
20858	1	1	1	0	28	2292	0	1	1
20860	1	1	1	0	28	2292	0	1	1
20862	1	1	1	0	28	2292	0	1	1
20865	1	1	1	0	28	2292	0	1	1
20867	1	1	1	0	28	2292	0	1	1
20869	1	1	1	0	28	2292	0	1	1
20872	1	1	1	0	28	2292	0	1	1
20874	1	1	1	0	28	2292	0	1	1
20875	1	1	1	0	28	2292	0	1	1
20877	1	1	1	0	28	2292	0	1	1
20879	1	1	1	0	28	2292	0	1	1
20881	1	1	1	0	28	2292	0	1	1
20885	1	1	1	0	28	2292	0	1	1
20887	1	1	1	0	28	2292	0	1	1
20888	1	1	1	0	28	2292	0	1	1
20891	1	1	1	0	28	2292	0	1	1
20893	1	1	1	0	28	2292	0	1	1
20895	1	1	1	0	28	2292	0	1	1
20897	1	1	1	0	28	2292	0	1	1
20899	1	1	1	0	28	2292	0	1	1
20902	1	1	1	0	28	2292	0	1	1
20904	1	1	1	0	28	2292	0	1	1
20906	1	1	1	0	28	2292	0	1	1
20908	1	1	1	0	28	2292	0	1	1
20911	1	1	1	0	28	2292	0	1	1
20914	1	1	1	0	28	2292	0	1	1
20916	1	1	1	0	28	2292	0	1	1
20918	1	1	1	0	28	2292	0	1	1
20920	1	1	1	0	28	2292	0	1	1
20922	1	1	1	0	28	2292	0	1	1
20925	1	1	1	0	28	2292	0	1	1
20927	1	1	1	0	28	2292	0	1	1
20929	1	1	1	0	28	2292	0	1	1
20932	1	1	1	0	28	2292	0	1	1
20934	1	1	1	0	28	2292	0	1	1
20936	1	1	1	0	28	2292	0	1	1
20937	1	1	1	0	28	2292	0	1	1
20939	1	1	1	0	28	2292	0	1	1
20941	1	1	1	0	28	2292	0	1	1
20943	1	1	1	0	28	2292	0	1	1
20945	1	1	1	0	28	2292	0	1	1
20947	1	1	1	0	28	2292	0	1	1
20949	1	1	1	0	28	2292	0	1	1
