% time	cellId	IMSI	RNTI	rsrp	sinr
0.185214	1	1	1	1.0511e-10	221590
0.186214	1	1	1	1.0511e-10	221591
0.187214	1	1	1	1.0511e-10	221592
0.188214	1	1	1	1.05111e-10	221593
0.189214	1	1	1	1.05111e-10	221594
0.190214	1	1	1	1.05112e-10	221595
0.191214	1	1	1	1.05112e-10	221596
0.192214	1	1	1	1.05113e-10	221597
0.193214	1	1	1	1.05113e-10	221598
0.194214	1	1	1	1.05113e-10	221599
0.195214	1	1	1	1.05114e-10	221600
0.196214	1	1	1	1.05114e-10	221601
0.197214	1	1	1	1.05115e-10	221601
0.198214	1	1	1	1.05115e-10	221602
0.199214	1	1	1	1.05116e-10	221603
0.200214	1	1	1	1.05116e-10	221604
0.201214	1	1	1	1.05117e-10	221605
0.202214	1	1	1	1.05117e-10	221606
0.203214	1	1	1	1.05117e-10	221607
0.204214	1	1	1	1.05118e-10	221608
0.205214	1	1	1	1.05118e-10	221609
0.206214	1	1	1	1.05119e-10	221610
0.207214	1	1	1	1.05119e-10	221611
0.208214	1	1	1	1.0512e-10	221612
0.209214	1	1	1	1.0512e-10	221612
0.210214	1	1	1	1.0512e-10	221613
0.211214	1	1	1	1.05121e-10	221614
0.212214	1	1	1	1.05121e-10	221615
0.213214	1	1	1	1.05122e-10	221616
0.214214	1	1	1	1.05122e-10	221617
0.215214	1	1	1	1.05123e-10	221618
0.216214	1	1	1	1.05123e-10	221619
0.217214	1	1	1	1.05124e-10	221620
0.218214	1	1	1	1.05124e-10	221621
0.219214	1	1	1	1.05124e-10	221622
0.220214	1	1	1	1.05125e-10	221623
0.221214	1	1	1	1.05125e-10	221624
0.222214	1	1	1	1.05126e-10	221624
0.223214	1	1	1	1.05126e-10	221625
0.224214	1	1	1	1.05127e-10	221626
0.225214	1	1	1	1.05127e-10	221627
0.226214	1	1	1	1.05127e-10	221628
0.227214	1	1	1	1.05128e-10	221629
0.228214	1	1	1	1.05128e-10	221630
0.229214	1	1	1	1.05129e-10	221631
0.230214	1	1	1	1.05129e-10	221632
0.231214	1	1	1	1.0513e-10	221633
0.232214	1	1	1	1.0513e-10	221634
0.233214	1	1	1	1.05131e-10	221635
0.234214	1	1	1	1.05131e-10	221635
0.235214	1	1	1	1.05131e-10	221636
0.236214	1	1	1	1.05132e-10	221637
0.237214	1	1	1	1.05132e-10	221638
0.238214	1	1	1	1.05133e-10	221639
0.239214	1	1	1	1.05133e-10	221640
0.240214	1	1	1	1.05134e-10	221641
0.241214	1	1	1	1.05134e-10	221642
0.242214	1	1	1	1.05134e-10	221643
0.243214	1	1	1	1.05135e-10	221644
0.244214	1	1	1	1.05135e-10	221645
0.245214	1	1	1	1.05136e-10	221646
0.246214	1	1	1	1.05136e-10	221647
0.247214	1	1	1	1.05137e-10	221647
0.248214	1	1	1	1.05137e-10	221648
0.249214	1	1	1	1.05137e-10	221649
0.250214	1	1	1	1.05138e-10	221650
0.251214	1	1	1	1.05138e-10	221651
0.252214	1	1	1	1.05139e-10	221652
0.253214	1	1	1	1.05139e-10	221653
0.254214	1	1	1	1.0514e-10	221654
0.255214	1	1	1	1.0514e-10	221655
0.256214	1	1	1	1.05141e-10	221656
0.257214	1	1	1	1.05141e-10	221657
0.258214	1	1	1	1.05141e-10	221658
0.259214	1	1	1	1.05142e-10	221658
0.260214	1	1	1	1.05142e-10	221659
0.261214	1	1	1	1.05143e-10	221660
0.262214	1	1	1	1.05143e-10	221661
0.263214	1	1	1	1.05144e-10	221662
0.264214	1	1	1	1.05144e-10	221663
0.265214	1	1	1	1.05144e-10	221664
0.266214	1	1	1	1.05145e-10	221665
0.267214	1	1	1	1.05145e-10	221666
0.268214	1	1	1	1.05146e-10	221667
0.269214	1	1	1	1.05146e-10	221668
0.270214	1	1	1	1.05147e-10	221669
0.271214	1	1	1	1.05147e-10	221670
0.272214	1	1	1	1.05148e-10	221670
0.273214	1	1	1	1.05148e-10	221671
0.274214	1	1	1	1.05148e-10	221672
0.275214	1	1	1	1.05149e-10	221673
0.276214	1	1	1	1.05149e-10	221674
0.277214	1	1	1	1.0515e-10	221675
0.278214	1	1	1	1.0515e-10	221676
0.279214	1	1	1	1.05151e-10	221677
0.280214	1	1	1	1.05151e-10	221678
0.281214	1	1	1	1.05151e-10	221679
0.282214	1	1	1	1.05152e-10	221680
0.283214	1	1	1	1.05152e-10	221681
0.284214	1	1	1	1.05153e-10	221682
0.285214	1	1	1	1.05153e-10	221682
0.286214	1	1	1	1.05154e-10	221683
0.287214	1	1	1	1.05154e-10	221684
0.288214	1	1	1	1.05155e-10	221685
0.289214	1	1	1	1.05155e-10	221686
0.290214	1	1	1	1.05155e-10	221687
0.291214	1	1	1	1.05156e-10	221688
0.292214	1	1	1	1.05156e-10	221689
0.293214	1	1	1	1.05157e-10	221690
0.294214	1	1	1	1.05157e-10	221691
0.295214	1	1	1	1.05158e-10	221692
0.296214	1	1	1	1.05158e-10	221693
0.297214	1	1	1	1.05158e-10	221693
0.298214	1	1	1	1.05159e-10	221694
0.299214	1	1	1	1.05159e-10	221695
0.300214	1	1	1	1.0516e-10	221696
0.301214	1	1	1	1.0516e-10	221697
0.302214	1	1	1	1.05161e-10	221698
0.303214	1	1	1	1.05161e-10	221699
0.304214	1	1	1	1.05162e-10	221700
0.305214	1	1	1	1.05162e-10	221701
0.306214	1	1	1	1.05162e-10	221702
0.307214	1	1	1	1.05163e-10	221703
0.308214	1	1	1	1.05163e-10	221704
0.309214	1	1	1	1.05164e-10	221705
0.310214	1	1	1	1.05164e-10	221705
0.311214	1	1	1	1.05165e-10	221706
0.312214	1	1	1	1.05165e-10	221707
0.313214	1	1	1	1.05165e-10	221708
0.314214	1	1	1	1.05166e-10	221709
0.315214	1	1	1	1.05166e-10	221710
0.316214	1	1	1	1.05167e-10	221711
0.317214	1	1	1	1.05167e-10	221712
0.318214	1	1	1	1.05168e-10	221713
0.319214	1	1	1	1.05168e-10	221714
0.320214	1	1	1	1.05168e-10	221715
0.321214	1	1	1	1.05169e-10	221716
0.322214	1	1	1	1.05169e-10	221716
0.323214	1	1	1	1.0517e-10	221717
0.324214	1	1	1	1.0517e-10	221718
0.325214	1	1	1	1.05171e-10	221719
0.326214	1	1	1	1.05171e-10	221720
0.327214	1	1	1	1.05172e-10	221721
0.328214	1	1	1	1.05172e-10	221722
0.329214	1	1	1	1.05172e-10	221723
0.330214	1	1	1	1.05173e-10	221724
0.331214	1	1	1	1.05173e-10	221725
0.332214	1	1	1	1.05174e-10	221726
0.333214	1	1	1	1.05174e-10	221727
0.334214	1	1	1	1.05175e-10	221728
0.335214	1	1	1	1.05175e-10	221728
0.336214	1	1	1	1.05175e-10	221729
0.337214	1	1	1	1.05176e-10	221730
0.338214	1	1	1	1.05176e-10	221731
0.339214	1	1	1	1.05177e-10	221732
0.340214	1	1	1	1.05177e-10	221733
0.341214	1	1	1	1.05178e-10	221734
0.342214	1	1	1	1.05178e-10	221735
0.343214	1	1	1	1.05179e-10	221736
0.344214	1	1	1	1.05179e-10	221737
0.345214	1	1	1	1.05179e-10	221738
0.346214	1	1	1	1.0518e-10	221739
0.347214	1	1	1	1.0518e-10	221740
0.348214	1	1	1	1.05181e-10	221740
0.349214	1	1	1	1.05181e-10	221741
0.350214	1	1	1	1.05182e-10	221742
0.351214	1	1	1	1.05182e-10	221743
0.352214	1	1	1	1.05182e-10	221744
0.353214	1	1	1	1.05183e-10	221745
0.354214	1	1	1	1.05183e-10	221746
0.355214	1	1	1	1.05184e-10	221747
0.356214	1	1	1	1.05184e-10	221748
0.357214	1	1	1	1.05185e-10	221749
0.358214	1	1	1	1.05185e-10	221750
0.359214	1	1	1	1.05186e-10	221751
0.360214	1	1	1	1.05186e-10	221751
0.361214	1	1	1	1.05186e-10	221752
0.362214	1	1	1	1.05187e-10	221753
0.363214	1	1	1	1.05187e-10	221754
0.364214	1	1	1	1.05188e-10	221755
0.365214	1	1	1	1.05188e-10	221756
0.366214	1	1	1	1.05189e-10	221757
0.367214	1	1	1	1.05189e-10	221758
0.368214	1	1	1	1.05189e-10	221759
0.369214	1	1	1	1.0519e-10	221760
0.370214	1	1	1	1.0519e-10	221761
0.371214	1	1	1	1.05191e-10	221762
0.372214	1	1	1	1.05191e-10	221763
0.373214	1	1	1	1.05192e-10	221763
0.374214	1	1	1	1.05192e-10	221764
0.375214	1	1	1	1.05193e-10	221765
0.376214	1	1	1	1.05193e-10	221766
0.377214	1	1	1	1.05193e-10	221767
0.378214	1	1	1	1.05194e-10	221768
0.379214	1	1	1	1.05194e-10	221769
0.380214	1	1	1	1.05195e-10	221770
0.381214	1	1	1	1.05195e-10	221771
0.382214	1	1	1	1.05196e-10	221772
0.383214	1	1	1	1.05196e-10	221773
0.384214	1	1	1	1.05196e-10	221774
0.385214	1	1	1	1.05197e-10	221775
0.386214	1	1	1	1.05197e-10	221775
0.387214	1	1	1	1.05198e-10	221776
0.388214	1	1	1	1.05198e-10	221777
0.389214	1	1	1	1.05199e-10	221778
0.390214	1	1	1	1.05199e-10	221779
0.391214	1	1	1	1.052e-10	221780
0.392214	1	1	1	1.052e-10	221781
0.393214	1	1	1	1.052e-10	221782
0.394214	1	1	1	1.05201e-10	221783
0.395214	1	1	1	1.05201e-10	221784
0.396214	1	1	1	1.05202e-10	221785
0.397214	1	1	1	1.05202e-10	221786
0.398214	1	1	1	1.05203e-10	221786
0.399214	1	1	1	1.05203e-10	221787
0.400214	1	1	1	1.05203e-10	221788
0.401214	1	1	1	1.05204e-10	221789
0.402214	1	1	1	1.05204e-10	221790
0.403214	1	1	1	1.05205e-10	221791
0.404214	1	1	1	1.05205e-10	221792
0.405214	1	1	1	1.05206e-10	221793
0.406214	1	1	1	1.05206e-10	221794
0.407214	1	1	1	1.05206e-10	221795
0.408214	1	1	1	1.05207e-10	221796
0.409214	1	1	1	1.05207e-10	221797
0.410214	1	1	1	1.05208e-10	221798
0.411214	1	1	1	1.05208e-10	221798
0.412214	1	1	1	1.05209e-10	221799
0.413214	1	1	1	1.05209e-10	221800
0.414214	1	1	1	1.0521e-10	221801
0.415214	1	1	1	1.0521e-10	221802
0.416214	1	1	1	1.0521e-10	221803
0.417214	1	1	1	1.05211e-10	221804
0.418214	1	1	1	1.05211e-10	221805
0.419214	1	1	1	1.05212e-10	221806
0.420214	1	1	1	1.05212e-10	221807
0.421214	1	1	1	1.05213e-10	221808
0.422214	1	1	1	1.05213e-10	221809
0.423214	1	1	1	1.05213e-10	221810
0.424214	1	1	1	1.05214e-10	221810
0.425214	1	1	1	1.05214e-10	221811
0.426214	1	1	1	1.05215e-10	221812
0.427214	1	1	1	1.05215e-10	221813
0.428214	1	1	1	1.05216e-10	221814
0.429214	1	1	1	1.05216e-10	221815
0.430214	1	1	1	1.05217e-10	221816
0.431214	1	1	1	1.05217e-10	221817
0.432214	1	1	1	1.05217e-10	221818
0.433214	1	1	1	1.05218e-10	221819
0.434214	1	1	1	1.05218e-10	221820
0.435214	1	1	1	1.05219e-10	221821
0.436214	1	1	1	1.05219e-10	221821
0.437214	1	1	1	1.0522e-10	221822
0.438214	1	1	1	1.0522e-10	221823
0.439214	1	1	1	1.0522e-10	221824
0.440214	1	1	1	1.05221e-10	221825
0.441214	1	1	1	1.05221e-10	221826
0.442214	1	1	1	1.05222e-10	221827
0.443214	1	1	1	1.05222e-10	221828
0.444214	1	1	1	1.05223e-10	221829
0.445214	1	1	1	1.05223e-10	221830
0.446214	1	1	1	1.05224e-10	221831
0.447214	1	1	1	1.05224e-10	221832
0.448214	1	1	1	1.05224e-10	221833
0.449214	1	1	1	1.05225e-10	221833
0.450214	1	1	1	1.05225e-10	221834
0.451214	1	1	1	1.05226e-10	221835
0.452214	1	1	1	1.05226e-10	221836
0.453214	1	1	1	1.05227e-10	221837
0.454214	1	1	1	1.05227e-10	221838
0.455214	1	1	1	1.05227e-10	221839
0.456214	1	1	1	1.05228e-10	221840
0.457214	1	1	1	1.05228e-10	221841
0.458214	1	1	1	1.05229e-10	221842
0.459214	1	1	1	1.05229e-10	221843
