% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi
1426	1	1	1	0	28	2196	0	1
1429	1	1	1	0	28	2196	0	1
1430	1	1	1	0	28	2196	0	1
1431	1	1	1	0	28	2196	0	1
1432	1	1	1	0	28	2196	0	1
1433	1	1	1	0	28	2196	0	1
1434	1	1	1	0	28	2196	0	1
1435	1	1	1	0	28	2196	0	1
1438	1	1	1	0	28	2196	0	1
1441	1	1	1	0	28	2196	0	1
1442	1	1	1	0	28	2196	0	1
1443	1	1	1	0	28	2196	0	1
1444	1	1	1	0	28	2196	0	1
1445	1	1	1	0	28	2196	0	1
1446	1	1	1	0	28	2196	0	1
1447	1	1	1	0	28	2196	0	1
1450	1	1	1	0	28	2196	0	1
1453	1	1	1	0	28	2196	0	1
1454	1	1	1	0	28	2196	0	1
1455	1	1	1	0	28	2196	0	1
1456	1	1	1	0	28	2196	0	1
1457	1	1	1	0	28	2196	0	1
1458	1	1	1	0	28	2196	0	1
1459	1	1	1	0	28	2196	0	1
1462	1	1	1	0	28	2196	0	1
1465	1	1	1	0	28	2196	0	1
1466	1	1	1	0	28	2196	0	1
1467	1	1	1	0	28	2196	0	1
1468	1	1	1	0	28	2196	0	1
1469	1	1	1	0	28	2196	0	1
1470	1	1	1	0	28	2196	0	1
1471	1	1	1	0	28	2196	0	1
1474	1	1	1	0	28	2196	0	1
1477	1	1	1	0	28	2196	0	1
1478	1	1	1	0	28	2196	0	1
1479	1	1	1	0	28	2196	0	1
1480	1	1	1	0	28	2196	0	1
1481	1	1	1	0	28	2196	0	1
1482	1	1	1	0	28	2196	0	1
1483	1	1	1	0	28	2196	0	1
1486	1	1	1	0	28	2196	0	1
1489	1	1	1	0	28	2196	0	1
1490	1	1	1	0	28	2196	0	1
1491	1	1	1	0	28	2196	0	1
1492	1	1	1	0	28	2196	0	1
1493	1	1	1	0	28	2196	0	1
1494	1	1	1	0	28	2196	0	1
1495	1	1	1	0	28	2196	0	1
1498	1	1	1	0	28	2196	0	1
1501	1	1	1	0	28	2196	0	1
1502	1	1	1	0	28	2196	0	1
1503	1	1	1	0	28	2196	0	1
1504	1	1	1	0	28	2196	0	1
1505	1	1	1	0	28	2196	0	1
1506	1	1	1	0	28	2196	0	1
1507	1	1	1	0	28	2196	0	1
1510	1	1	1	0	28	2196	0	1
1513	1	1	1	0	28	2196	0	1
1514	1	1	1	0	28	2196	0	1
1515	1	1	1	0	28	2196	0	1
1516	1	1	1	0	28	2196	0	1
1517	1	1	1	0	28	2196	0	1
1518	1	1	1	0	28	2196	0	1
1519	1	1	1	0	28	2196	0	1
1522	1	1	1	0	28	2196	0	1
1525	1	1	1	0	28	2196	0	1
1526	1	1	1	0	28	2196	0	1
1527	1	1	1	0	28	2196	0	1
1528	1	1	1	0	28	2196	0	1
1529	1	1	1	0	28	2196	0	1
1530	1	1	1	0	28	2196	0	1
1531	1	1	1	0	28	2196	0	1
1534	1	1	1	0	28	2196	0	1
1537	1	1	1	0	28	2196	0	1
1538	1	1	1	0	28	2196	0	1
1539	1	1	1	0	28	2196	0	1
1540	1	1	1	0	28	2196	0	1
1541	1	1	1	0	28	2196	0	1
1542	1	1	1	0	28	2196	0	1
1543	1	1	1	0	28	2196	0	1
1546	1	1	1	0	28	2196	0	1
1549	1	1	1	0	28	2196	0	1
1550	1	1	1	0	28	2196	0	1
1551	1	1	1	0	28	2196	0	1
1552	1	1	1	0	28	2196	0	1
1553	1	1	1	0	28	2196	0	1
1554	1	1	1	0	28	2196	0	1
1555	1	1	1	0	28	2196	0	1
1558	1	1	1	0	28	2196	0	1
1561	1	1	1	0	28	2196	0	1
1562	1	1	1	0	28	2196	0	1
1563	1	1	1	0	28	2196	0	1
1564	1	1	1	0	28	2196	0	1
1565	1	1	1	0	28	2196	0	1
1566	1	1	1	0	28	2196	0	1
1567	1	1	1	0	28	2196	0	1
1570	1	1	1	0	28	2196	0	1
1573	1	1	1	0	28	2196	0	1
1574	1	1	1	0	28	2196	0	1
1575	1	1	1	0	28	2196	0	1
1576	1	1	1	0	28	2196	0	1
1577	1	1	1	0	28	2196	0	1
1578	1	1	1	0	28	2196	0	1
1579	1	1	1	0	28	2196	0	1
1582	1	1	1	0	28	2196	0	1
1585	1	1	1	0	28	2196	0	1
1586	1	1	1	0	28	2196	0	1
1587	1	1	1	0	28	2196	0	1
1588	1	1	1	0	28	2196	0	1
1589	1	1	1	0	28	2196	0	1
1590	1	1	1	0	28	2196	0	1
1591	1	1	1	0	28	2196	0	1
1594	1	1	1	0	28	2196	0	1
1597	1	1	1	0	28	2196	0	1
1598	1	1	1	0	28	2196	0	1
1599	1	1	1	0	28	2196	0	1
1600	1	1	1	0	28	2196	0	1
1601	1	1	1	0	28	2196	0	1
1602	1	1	1	0	28	2196	0	1
1603	1	1	1	0	28	2196	0	1
1606	1	1	1	0	28	2196	0	1
1609	1	1	1	0	28	2196	0	1
1610	1	1	1	0	28	2196	0	1
1611	1	1	1	0	28	2196	0	1
1612	1	1	1	0	28	2196	0	1
1613	1	1	1	0	28	2196	0	1
1614	1	1	1	0	28	2196	0	1
1615	1	1	1	0	28	2196	0	1
1618	1	1	1	0	28	2196	0	1
1621	1	1	1	0	28	2196	0	1
1622	1	1	1	0	28	2196	0	1
1623	1	1	1	0	28	2196	0	1
1624	1	1	1	0	28	2196	0	1
1625	1	1	1	0	28	2196	0	1
1626	1	1	1	0	28	2196	0	1
1627	1	1	1	0	28	2196	0	1
1630	1	1	1	0	28	2196	0	1
1633	1	1	1	0	28	2196	0	1
1634	1	1	1	0	28	2196	0	1
1635	1	1	1	0	28	2196	0	1
1636	1	1	1	0	28	2196	0	1
1637	1	1	1	0	28	2196	0	1
1638	1	1	1	0	28	2196	0	1
1639	1	1	1	0	28	2196	0	1
1642	1	1	1	0	28	2196	0	1
1645	1	1	1	0	28	2196	0	1
1646	1	1	1	0	28	2196	0	1
1647	1	1	1	0	28	2196	0	1
1648	1	1	1	0	28	2196	0	1
1649	1	1	1	0	28	2196	0	1
1650	1	1	1	0	28	2196	0	1
1651	1	1	1	0	28	2196	0	1
1654	1	1	1	0	28	2196	0	1
1657	1	1	1	0	28	2196	0	1
1658	1	1	1	0	28	2196	0	1
1659	1	1	1	0	28	2196	0	1
1660	1	1	1	0	28	2196	0	1
1661	1	1	1	0	28	2196	0	1
1662	1	1	1	0	28	2196	0	1
1663	1	1	1	0	28	2196	0	1
